,AdjDE_x,AdjDE_y,AdjOE_x,AdjOE_y,AdjTempo_x,AdjTempo_y,DE_x,DE_y,OE_x,OE_y,Pythag_x,Pythag_y,RankAdjDE_x,RankAdjDE_y,RankAdjOE_x,RankAdjOE_y,RankAdjTempo_x,RankAdjTempo_y,RankDE_x,RankDE_y,RankOE_x,RankOE_y,RankPythag_x,RankPythag_y,RankTempo_x,RankTempo_y,Result,Tempo_x,Tempo_y,game_id,season,t1TeamName,t1_id,t1_score,t1_teamname,t2TeamName,t2_id,t2_score,t2_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team2_fg2pct,team2_fg3pct,team2_ftpct,x_pt_team_season_losses,x_pt_team_season_wins,x_rpi_rating,x_seed,y_pt_team_season_losses,y_pt_team_season_wins,y_rpi_rating,y_seed
456,93.4481,96.6486,91.0378,90.1584,65.7858,66.6265,91.7336,94.0452,92.6387,93.219,0.425432,0.310152,36.0,72.0,313.0,319.0,238.0,202.0,16.0,36.0,307.0,302.0,198.0,237.0,194.0,140.0,0,66.8881,67.8632,2010-1115-1457,2010.0,Winthrop,1457.0,44.0,Winthrop,Arkansas Pine Bluff,1115.0,61.0,Arkansas Pine Bluff,42.6022,25.7928,63.7072,44.5122,30.2575,66.7828,13.0,19.0,0.6,16.0,15.0,17.0,0.592,16.0
498,96.8624,92.6564,98.7179,116.1582,67.5656,65.8241,97.4963,94.1432,99.888,113.6388,0.554338,0.930838,74.0,29.0,209.0,8.0,154.0,236.0,93.0,39.0,194.0,9.0,147.0,4.0,174.0,281.0,0,67.4021,64.7507,2010-1326-1364,2010.0,UC Santa Barbara,1364.0,51.0,UC Santa Barbara,Ohio St.,1326.0,68.0,Ohio St.,47.5027,37.5712,68.2159,54.8062,38.9831,69.6503,9.0,20.0,0.57,15.0,7.0,27.0,0.576,2.0
285,94.305,92.4318,107.7834,115.8837,69.6354,67.3832,96.4165,95.1165,103.136,112.5262,0.822922,0.930883,39.0,21.0,66.0,7.0,70.0,141.0,60.0,42.0,146.0,10.0,39.0,3.0,85.0,178.0,0,69.2926,66.7668,2006-1437-1112,2006.0,Arizona,1112.0,78.0,Arizona,Villanova,1437.0,82.0,Villanova,48.1784,31.9101,70.9145,44.416,37.4512,75.7322,12.0,19.0,0.572,8.0,4.0,25.0,0.601,1.0
106,93.6881,90.8937,107.86,108.5287,65.7099,73.7305,89.5319,89.8816,107.5334,108.3978,0.834783,0.884854,24.0,11.0,58.0,50.0,276.0,17.0,4.0,6.0,51.0,38.0,31.0,18.0,265.0,21.0,0,65.9151,73.8131,2003-1268-1423,2003.0,UNC Wilmington,1423.0,73.0,UNC Wilmington,Maryland,1268.0,75.0,Maryland,50.1715,37.1773,69.2308,49.1884,39.0057,71.3629,6.0,24.0,0.558,11.0,9.0,19.0,0.574,6.0
214,99.5523,94.4426,111.3507,118.3729,66.0115,67.0734,94.3877,95.1643,111.0011,116.981,0.783811,0.930684,118.0,33.0,30.0,6.0,219.0,171.0,33.0,39.0,27.0,4.0,46.0,4.0,234.0,196.0,0,65.54,66.4375,2005-1277-1436,2005.0,Vermont,1436.0,61.0,Vermont,Michigan St.,1277.0,72.0,Michigan St.,48.683,35.8189,72.1649,55.2025,35.4943,77.6824,6.0,24.0,0.58,13.0,6.0,22.0,0.603,5.0
345,102.2469,89.7916,106.8994,120.8601,68.2201,68.8982,101.0322,89.5929,109.3196,117.8681,0.625212,0.968236,168.0,6.0,84.0,1.0,118.0,98.0,140.0,5.0,46.0,1.0,112.0,1.0,173.0,108.0,0,66.9677,68.7223,2008-1242-1340,2008.0,Portland St.,1340.0,61.0,Portland St.,Kansas,1242.0,85.0,Kansas,51.2563,40.0,67.1949,55.3672,39.697,70.696,9.0,23.0,0.595,16.0,3.0,31.0,0.489,1.0
83,94.1936,97.0902,110.0055,116.5789,67.0266,67.3605,97.4233,99.1207,104.9753,115.1444,0.856257,0.89126,37.0,79.0,35.0,4.0,231.0,216.0,75.0,123.0,79.0,1.0,25.0,15.0,178.0,209.0,0,68.3161,67.6317,2003-1266-1281,2003.0,Missouri,1281.0,92.0,Missouri,Marquette,1266.0,101.0,Marquette,49.0476,36.0515,66.1667,51.2839,39.7638,77.0751,10.0,21.0,0.579,6.0,5.0,23.0,0.62,3.0
247,97.1721,91.6533,109.8233,113.3377,55.9732,63.753,95.6241,91.8488,111.567,109.9195,0.803368,0.919984,81.0,14.0,40.0,15.0,333.0,281.0,47.0,17.0,15.0,32.0,46.0,6.0,332.0,287.0,0,57.0438,63.5907,2006-1228-1102,2006.0,Air Force,1102.0,69.0,Air Force,Illinois,1228.0,78.0,Illinois,56.0538,40.1235,74.7685,51.2236,36.0778,64.2612,6.0,24.0,0.587,13.0,6.0,25.0,0.598,4.0
442,85.7819,90.5994,107.706,110.8623,68.3953,67.6549,88.7333,94.863,106.1577,108.5512,0.931971,0.910616,2.0,9.0,72.0,35.0,90.0,114.0,3.0,40.0,85.0,53.0,5.0,10.0,74.0,169.0,0,69.3104,66.2895,2009-1277-1257,2009.0,Louisville,1257.0,52.0,Louisville,Michigan St.,1277.0,64.0,Michigan St.,51.1013,36.8803,64.1921,48.5332,35.4497,69.863,5.0,28.0,0.591,1.0,6.0,26.0,0.599,2.0
333,99.7736,92.6621,116.083,107.5194,69.057,67.8662,104.1438,95.29,112.9722,105.273,0.85083,0.846861,108.0,16.0,9.0,83.0,78.0,117.0,206.0,36.0,15.0,114.0,28.0,31.0,91.0,193.0,0,69.0673,66.3203,2007-1345-1112,2007.0,Arizona,1112.0,63.0,Arizona,Purdue,1345.0,72.0,Purdue,53.2806,34.0594,75.0339,51.1475,35.6678,67.7698,10.0,20.0,0.588,8.0,11.0,21.0,0.587,9.0
724,105.6575,102.5492,109.8713,125.6888,69.8871,65.1335,104.9101,103.335,110.0513,121.4365,0.610575,0.912125,193.0,126.0,74.0,1.0,36.0,241.0,175.0,131.0,60.0,1.0,115.0,8.0,21.0,226.0,0,70.9898,65.4928,2014-1166-1418,2014.0,Louisiana Lafayette,1418.0,66.0,Louisiana Lafayette,Creighton,1166.0,76.0,Creighton,49.5779,37.0732,66.5489,56.2734,41.4918,74.4257,11.0,23.0,0.525,14.0,7.0,26.0,0.549,3.0
781,94.2644,96.1325,124.701,122.0297,58.744,66.2369,94.4646,97.7779,120.4953,120.4989,0.961502,0.939527,30.0,57.0,1.0,3.0,347.0,103.0,27.0,80.0,3.0,2.0,3.0,7.0,345.0,91.0,0,59.2656,66.5735,2015-1181-1458,2015.0,Wisconsin,1458.0,63.0,Wisconsin,Duke,1181.0,68.0,Duke,55.1327,35.7466,76.3323,56.3312,38.5802,69.1391,3.0,31.0,0.558,1.0,4.0,29.0,0.566,1.0
48,95.2859,91.9401,101.2642,108.3413,67.167,69.2015,92.5331,94.7631,101.4416,104.2866,0.66814,0.868496,41.0,15.0,149.0,51.0,249.0,183.0,11.0,37.0,150.0,103.0,82.0,22.0,196.0,166.0,0,68.759,69.8431,2002-1280-1270,2002.0,McNeese St.,1270.0,58.0,McNeese St.,Mississippi St.,1280.0,70.0,Mississippi St.,46.7756,36.7033,65.3846,53.1117,34.8457,65.285,8.0,21.0,0.464,14.0,7.0,26.0,0.629,3.0
785,103.1087,94.9435,118.4955,111.1355,67.0054,64.2621,102.4216,96.2194,117.1584,107.0358,0.831955,0.85947,180.0,42.0,8.0,35.0,68.0,198.0,179.0,48.0,5.0,66.0,32.0,24.0,69.0,196.0,0,67.2527,64.4124,2015-1234-1172,2015.0,Davidson,1172.0,52.0,Davidson,Iowa,1234.0,83.0,Iowa,53.4836,39.2683,70.1923,46.8725,33.211,74.5377,7.0,24.0,0.562,10.0,11.0,21.0,0.566,7.0
101,95.7545,98.9495,108.8779,111.5878,66.941,64.9485,98.0141,101.4773,103.8026,106.4645,0.814128,0.799364,60.0,118.0,47.0,20.0,238.0,285.0,88.0,183.0,98.0,60.0,38.0,45.0,259.0,276.0,0,66.3203,65.567,2003-1231-1104,2003.0,Alabama,1104.0,62.0,Alabama,Indiana,1231.0,67.0,Indiana,47.1889,32.2183,71.2625,47.5089,34.9381,71.8421,11.0,17.0,0.547,10.0,12.0,20.0,0.581,7.0
571,95.7799,94.7756,109.0886,110.1804,63.9411,67.2987,98.9678,98.7415,106.0234,108.2958,0.817011,0.849665,61.0,50.0,43.0,28.0,273.0,110.0,127.0,120.0,77.0,43.0,41.0,26.0,273.0,99.0,0,64.1734,67.623,2012-1235-1163,2012.0,Connecticut,1163.0,64.0,Connecticut,Iowa St.,1235.0,77.0,Iowa St.,50.1117,33.2136,66.21,50.2722,37.2774,68.8098,13.0,20.0,0.506,9.0,10.0,22.0,0.55,8.0
262,90.6752,90.3276,110.5509,104.9757,66.0229,71.1214,93.9879,91.7906,108.5515,102.3679,0.907141,0.849194,8.0,7.0,32.0,105.0,216.0,39.0,32.0,16.0,45.0,156.0,12.0,23.0,209.0,95.0,0,66.0753,69.0537,2006-1133-1338,2006.0,Pittsburgh,1338.0,66.0,Pittsburgh,Bradley,1133.0,72.0,Bradley,50.4375,35.2137,69.273,47.974,33.5753,71.988,7.0,24.0,0.598,5.0,10.0,20.0,0.586,13.0
11,96.7105,90.0587,96.6577,115.9669,63.5039,78.2507,92.7107,94.8922,97.8155,113.9842,0.498429,0.948226,61.0,8.0,234.0,5.0,314.0,3.0,12.0,38.0,221.0,4.0,152.0,4.0,308.0,5.0,0,64.2656,78.6022,2002-1242-1221,2002.0,Holy Cross,1221.0,59.0,Holy Cross,Kansas,1242.0,70.0,Kansas,42.9583,33.79,69.153,52.5627,41.0959,71.9128,14.0,18.0,0.498,16.0,3.0,29.0,0.673,1.0
307,92.4556,89.683,118.5962,116.5324,60.2223,65.3922,95.3494,92.4443,115.3203,113.2083,0.94601,0.953101,14.0,5.0,2.0,7.0,327.0,218.0,37.0,13.0,6.0,14.0,4.0,2.0,328.0,233.0,0,59.7152,65.1462,2007-1326-1207,2007.0,Georgetown,1207.0,60.0,Georgetown,Ohio St.,1326.0,67.0,Ohio St.,57.7666,37.0079,70.9581,53.5354,36.1006,70.2635,6.0,26.0,0.594,2.0,3.0,30.0,0.595,1.0
87,95.5737,99.2866,107.3201,116.4151,73.0545,70.9801,97.8826,98.0471,108.0923,110.2751,0.791346,0.861792,59.0,123.0,63.0,6.0,22.0,67.0,86.0,90.0,43.0,22.0,48.0,23.0,62.0,57.0,0,71.3421,71.6639,2003-1323-1454,2003.0,Milwaukee,1454.0,69.0,Milwaukee,Notre Dame,1323.0,70.0,Notre Dame,53.6673,35.5982,68.9189,48.0303,38.5034,76.0582,7.0,24.0,0.587,12.0,9.0,22.0,0.603,5.0
408,101.7528,92.7897,109.2259,115.4522,65.9035,68.4323,101.576,89.8321,109.5453,114.8731,0.693181,0.925048,170.0,21.0,50.0,12.0,187.0,88.0,178.0,4.0,37.0,5.0,87.0,6.0,182.0,110.0,0,65.9726,67.983,2009-1211-1443,2009.0,Western Kentucky,1443.0,81.0,Western Kentucky,Gonzaga,1211.0,83.0,Gonzaga,49.9144,37.6791,69.2552,53.2667,39.4481,71.4706,8.0,24.0,0.546,12.0,5.0,26.0,0.584,4.0
602,101.1803,89.514,107.174,113.6034,68.2078,67.719,101.0756,91.0616,105.6929,110.6377,0.65967,0.939384,166.0,7.0,64.0,15.0,73.0,93.0,175.0,14.0,84.0,23.0,107.0,4.0,140.0,102.0,0,66.8004,67.6165,2012-1242-1178,2012.0,Detroit,1178.0,50.0,Detroit,Kansas,1242.0,65.0,Kansas,49.6674,29.1262,73.6386,52.4902,34.5257,69.1773,13.0,22.0,0.542,15.0,6.0,27.0,0.567,2.0
349,85.856,89.7916,111.949,120.8601,69.7446,68.8982,85.7181,89.5929,112.8163,117.8681,0.954859,0.968236,1.0,6.0,30.0,1.0,74.0,98.0,1.0,5.0,17.0,1.0,2.0,1.0,57.0,108.0,0,70.4858,68.7223,2008-1242-1272,2008.0,Memphis,1272.0,68.0,Memphis,Kansas,1242.0,75.0,Kansas,52.9597,34.9133,61.3522,55.3672,39.697,70.696,1.0,33.0,0.59,1.0,3.0,31.0,0.599,1.0
626,89.3177,93.9141,103.9361,104.48,68.7702,65.8817,92.0554,96.5891,102.6943,101.4592,0.851083,0.77313,11.0,42.0,113.0,102.0,53.0,175.0,27.0,79.0,128.0,161.0,31.0,60.0,51.0,156.0,0,68.9445,66.3518,2013-1143-1424,2013.0,UNLV,1424.0,61.0,UNLV,California,1143.0,64.0,California,48.9764,32.6409,70.4482,48.8128,30.2483,71.453,9.0,25.0,0.558,5.0,11.0,20.0,0.548,12.0
322,89.683,92.6925,116.5324,118.3834,65.3922,66.382,92.4443,91.5113,113.2083,117.7637,0.953101,0.943394,5.0,18.0,7.0,3.0,218.0,178.0,13.0,7.0,14.0,1.0,2.0,5.0,233.0,155.0,0,65.1462,67.1577,2007-1196-1326,2007.0,Ohio St.,1326.0,75.0,Ohio St.,Florida,1196.0,84.0,Florida,53.5354,36.1006,70.2635,58.7234,40.8528,69.239,3.0,30.0,0.587,1.0,5.0,29.0,0.597,1.0
385,95.5965,93.24,107.9489,118.7927,68.3987,74.4187,96.6896,94.9042,106.2066,115.3951,0.801787,0.941878,46.0,23.0,70.0,3.0,112.0,7.0,55.0,33.0,90.0,3.0,46.0,5.0,92.0,3.0,0,69.2159,75.893,2008-1314-1116,2008.0,Arkansas,1116.0,77.0,Arkansas,North Carolina,1314.0,108.0,North Carolina,52.2956,34.1021,67.81,52.1169,37.2414,75.6923,11.0,22.0,0.557,9.0,2.0,32.0,0.567,1.0
367,95.2977,87.3677,112.1989,112.3212,71.7896,62.7376,94.8655,86.6427,108.0988,108.686,0.867332,0.947311,42.0,2.0,29.0,28.0,24.0,306.0,31.0,2.0,61.0,55.0,24.0,4.0,22.0,312.0,0,72.3706,62.0936,2008-1458-1243,2008.0,Kansas St.,1243.0,55.0,Kansas St.,Wisconsin,1458.0,72.0,Wisconsin,50.2212,32.0373,69.344,49.3333,35.5705,70.5489,11.0,20.0,0.578,11.0,4.0,29.0,0.594,3.0
13,92.2906,90.0587,112.6545,115.9669,69.9893,78.2507,96.3867,94.8922,109.986,113.9842,0.908288,0.948226,19.0,8.0,19.0,5.0,149.0,3.0,63.0,38.0,23.0,4.0,8.0,4.0,145.0,5.0,0,70.2493,78.6022,2002-1242-1228,2002.0,Illinois,1228.0,69.0,Illinois,Kansas,1242.0,73.0,Kansas,52.7419,36.7052,74.0139,52.5627,41.0959,71.9128,8.0,24.0,0.579,4.0,3.0,29.0,0.673,1.0
213,93.2426,94.4426,102.8988,118.3729,67.1012,67.0734,90.3774,95.1643,104.8468,116.981,0.756435,0.930684,19.0,33.0,131.0,6.0,168.0,171.0,6.0,39.0,93.0,4.0,62.0,4.0,179.0,196.0,0,66.8063,66.4375,2005-1277-1330,2005.0,Old Dominion,1330.0,81.0,Old Dominion,Michigan St.,1277.0,89.0,Michigan St.,49.4514,33.0017,69.4118,55.2025,35.4943,77.6824,5.0,28.0,0.563,12.0,6.0,22.0,0.585,5.0
128,101.5829,106.5397,96.9986,96.5408,65.2417,72.4543,95.4093,101.1798,99.5083,99.2822,0.37027,0.243545,166.0,268.0,244.0,253.0,257.0,20.0,49.0,157.0,196.0,205.0,206.0,269.0,256.0,23.0,0,65.2049,72.6286,2004-1197-1250,2004.0,Lehigh,1250.0,57.0,Lehigh,Florida A&M,1197.0,72.0,Florida A&M,45.5502,33.9658,71.6522,46.7583,34.6991,70.8171,10.0,20.0,0.625,16.0,16.0,14.0,0.434,16.0
587,93.3723,89.8828,107.6492,116.1609,63.7372,67.907,94.357,88.8625,105.0352,111.7826,0.837025,0.950235,27.0,9.0,59.0,6.0,281.0,84.0,42.0,2.0,96.0,18.0,32.0,3.0,275.0,143.0,0,64.0486,66.7687,2012-1326-1153,2012.0,Cincinnati,1153.0,66.0,Cincinnati,Ohio St.,1326.0,81.0,Ohio St.,46.4011,34.076,64.3857,52.8651,33.3333,70.922,10.0,24.0,0.572,6.0,7.0,27.0,0.555,2.0
376,103.3789,89.0068,106.6432,109.7418,72.4141,67.2716,102.7667,90.9409,109.9851,106.4896,0.588439,0.917458,192.0,3.0,93.0,49.0,17.0,148.0,189.0,7.0,42.0,86.0,129.0,9.0,24.0,172.0,0,72.3557,66.9964,2008-1257-1129,2008.0,Boise St.,1129.0,61.0,Boise St.,Louisville,1257.0,79.0,Louisville,56.2397,39.1691,66.2234,53.528,34.9614,64.7139,8.0,25.0,0.575,14.0,8.0,24.0,0.567,3.0
147,90.8093,94.2421,108.6867,109.5354,72.8438,67.3171,96.0091,98.6128,103.7295,107.3484,0.887618,0.849334,12.0,34.0,55.0,40.0,15.0,178.0,56.0,102.0,100.0,51.0,17.0,28.0,15.0,185.0,0,73.5764,67.4348,2004-1393-1268,2004.0,Maryland,1268.0,70.0,Maryland,Syracuse,1393.0,72.0,Syracuse,47.42,33.6735,63.0952,50.479,32.6923,64.0986,11.0,19.0,0.588,4.0,7.0,21.0,0.604,5.0
729,95.5198,96.3031,107.9999,114.9428,65.3541,66.0445,98.3715,98.7392,105.0928,112.2999,0.804107,0.884397,25.0,35.0,104.0,19.0,230.0,195.0,50.0,57.0,167.0,36.0,44.0,17.0,216.0,156.0,0,65.7266,66.8253,2014-1246-1243,2014.0,Kansas St.,1243.0,49.0,Kansas St.,Kentucky,1246.0,56.0,Kentucky,48.3092,33.1104,65.587,50.0,33.2242,68.2096,12.0,20.0,0.497,9.0,10.0,24.0,0.558,8.0
236,98.8126,100.2366,107.664,117.2871,64.4154,63.1194,95.7445,102.8987,111.2239,114.1845,0.728412,0.858944,107.0,131.0,68.0,2.0,265.0,298.0,49.0,193.0,20.0,2.0,77.0,19.0,229.0,255.0,0,65.5561,64.7624,2006-1130-1334,2006.0,Pacific,1334.0,76.0,Pacific,Boston College,1130.0,88.0,Boston College,52.59,38.4766,74.6924,53.8986,36.7596,67.4102,7.0,24.0,0.404,13.0,7.0,26.0,0.56,4.0
450,97.7636,98.4673,113.0316,110.1192,63.3559,71.8732,99.7246,96.8411,107.6511,107.6025,0.84142,0.783493,84.0,95.0,18.0,41.0,288.0,16.0,131.0,75.0,69.0,70.0,33.0,60.0,318.0,22.0,0,61.7123,71.9674,2009-1373-1326,2009.0,Ohio St.,1326.0,72.0,Ohio St.,Siena,1373.0,74.0,Siena,53.9347,37.5,70.1131,51.4375,33.0341,66.4499,10.0,22.0,0.576,8.0,7.0,26.0,0.591,9.0
418,97.5019,95.5851,99.3205,116.5286,66.271,68.2521,93.1677,97.6486,101.5186,114.1556,0.552932,0.90707,76.0,53.0,215.0,6.0,171.0,94.0,17.0,89.0,168.0,8.0,134.0,12.0,179.0,80.0,0,66.0973,69.1045,2009-1328-1288,2009.0,Morgan St.,1288.0,54.0,Morgan St.,Oklahoma,1328.0,82.0,Oklahoma,44.9384,33.7187,64.5358,56.5749,35.0217,67.4919,11.0,23.0,0.581,15.0,5.0,27.0,0.598,2.0
21,97.1299,97.4464,114.4759,113.5082,68.2377,71.5929,97.2621,101.787,110.6697,112.4775,0.868713,0.852531,71.0,80.0,10.0,13.0,216.0,89.0,75.0,182.0,18.0,8.0,21.0,27.0,268.0,106.0,0,66.4827,71.2573,2002-1281-1326,2002.0,Ohio St.,1326.0,67.0,Ohio St.,Missouri,1281.0,83.0,Missouri,52.589,37.5536,67.5472,49.6829,39.0887,68.9704,7.0,23.0,0.592,4.0,11.0,21.0,0.564,12.0
379,91.6791,85.856,104.8354,111.949,68.2846,69.7446,93.592,85.7181,104.6762,112.8163,0.823773,0.954859,14.0,1.0,120.0,30.0,115.0,74.0,24.0,1.0,122.0,17.0,37.0,2.0,97.0,57.0,0,69.0298,70.4858,2008-1272-1280,2008.0,Mississippi St.,1280.0,74.0,Mississippi St.,Memphis,1272.0,77.0,Memphis,53.3224,33.4282,64.6195,52.9597,34.9133,61.3522,10.0,22.0,0.555,8.0,1.0,33.0,0.59,1.0
219,90.1075,96.7556,110.7366,114.1657,71.9581,63.6252,93.3652,100.8418,109.0165,112.0655,0.914568,0.870211,8.0,66.0,34.0,15.0,26.0,295.0,22.0,150.0,43.0,17.0,9.0,23.0,35.0,216.0,0,71.4556,65.9055,2005-1301-1163,2005.0,Connecticut,1163.0,62.0,Connecticut,North Carolina St.,1301.0,65.0,North Carolina St.,49.5798,34.6847,69.9871,51.5179,36.9811,70.4852,7.0,22.0,0.654,2.0,13.0,19.0,0.585,10.0
308,95.6353,94.6952,103.1979,115.1422,63.6362,62.916,98.2552,98.3468,103.0344,112.2623,0.705834,0.904503,44.0,35.0,150.0,12.0,288.0,300.0,77.0,79.0,155.0,19.0,85.0,12.0,308.0,296.0,0,62.1143,62.7363,2007-1338-1460,2007.0,Wright St.,1460.0,58.0,Wright St.,Pittsburgh,1338.0,79.0,Pittsburgh,47.681,34.5489,73.227,50.9749,38.2304,66.1224,9.0,23.0,0.502,14.0,7.0,27.0,0.611,3.0
516,96.6503,97.4949,119.7906,110.4816,57.6154,64.4187,101.3777,98.0368,118.351,109.5098,0.921899,0.808154,61.0,77.0,3.0,37.0,345.0,276.0,171.0,84.0,2.0,41.0,10.0,45.0,345.0,236.0,0,57.0722,65.4577,2011-1139-1458,2011.0,Wisconsin,1458.0,54.0,Wisconsin,Butler,1139.0,61.0,Butler,48.8722,37.3656,81.8011,47.9463,35.213,72.4138,8.0,23.0,0.574,4.0,9.0,23.0,0.586,8.0
365,90.8427,94.6948,114.8889,110.1034,73.2752,65.4761,93.065,95.0148,112.9839,110.9767,0.937063,0.849891,10.0,36.0,9.0,44.0,13.0,220.0,20.0,36.0,14.0,28.0,6.0,30.0,11.0,192.0,0,74.2768,66.3198,2008-1452-1181,2008.0,Duke,1181.0,67.0,Duke,West Virginia,1452.0,73.0,West Virginia,51.6942,37.7451,69.7183,50.0719,35.9551,68.6606,5.0,27.0,0.585,2.0,10.0,24.0,0.585,7.0
189,93.4003,89.6089,109.8964,110.0217,69.3382,68.175,92.8323,91.0862,109.8523,108.3268,0.866505,0.913731,26.0,5.0,40.0,39.0,84.0,120.0,18.0,8.0,34.0,50.0,24.0,10.0,105.0,146.0,0,69.005,67.741,2005-1246-1153,2005.0,Cincinnati,1153.0,60.0,Cincinnati,Kentucky,1246.0,69.0,Kentucky,48.1684,34.858,69.0205,52.3372,34.3307,66.2551,7.0,24.0,0.576,7.0,5.0,25.0,0.626,2.0
472,93.5121,98.3988,115.2194,105.8645,66.5662,69.5351,97.7879,97.691,109.9958,104.4282,0.916872,0.698679,37.0,107.0,12.0,90.0,207.0,65.0,100.0,96.0,31.0,104.0,9.0,93.0,214.0,102.0,0,66.5913,68.7693,2010-1325-1207,2010.0,Georgetown,1207.0,83.0,Georgetown,Ohio,1325.0,97.0,Ohio,54.6961,38.6861,71.131,46.3964,36.4993,72.8235,10.0,23.0,0.517,3.0,14.0,21.0,0.546,14.0
146,101.9989,93.017,115.55,108.8018,75.1633,67.7934,103.2511,95.1211,114.9447,106.6471,0.807605,0.858463,175.0,22.0,8.0,53.0,3.0,161.0,208.0,44.0,4.0,68.0,44.0,27.0,3.0,191.0,0,76.1784,67.2053,2004-1371-1112,2004.0,Arizona,1112.0,76.0,Arizona,Seton Hall,1371.0,80.0,Seton Hall,52.7737,38.5563,78.6154,50.5017,34.8337,71.7428,9.0,20.0,0.566,9.0,9.0,20.0,0.594,8.0
550,101.851,92.6144,101.5888,118.1055,63.9724,69.5525,99.6731,92.5596,103.4048,116.7659,0.492589,0.942461,170.0,21.0,173.0,4.0,295.0,48.0,114.0,15.0,126.0,6.0,164.0,3.0,313.0,38.0,0,63.0148,70.3761,2011-1242-1131,2011.0,Boston University,1131.0,53.0,Boston University,Kansas,1242.0,72.0,Kansas,43.2916,35.4752,72.9496,56.8442,38.169,67.8654,13.0,21.0,0.563,16.0,2.0,32.0,0.547,1.0
89,103.9392,89.4483,96.288,110.159,73.3571,64.2353,97.6678,92.3056,100.1483,108.6353,0.293318,0.916448,221.0,7.0,254.0,31.0,21.0,299.0,84.0,12.0,187.0,35.0,243.0,7.0,35.0,298.0,0,72.6708,64.4719,2003-1328-1354,2003.0,South Carolina St.,1354.0,54.0,South Carolina St.,Oklahoma,1328.0,71.0,Oklahoma,50.3333,33.2645,69.9488,47.3312,39.185,69.2063,10.0,20.0,0.585,16.0,6.0,24.0,0.629,1.0
612,102.413,91.4402,117.5104,115.7779,67.0368,72.2329,102.3886,91.9995,117.3257,112.1518,0.829403,0.93784,195.0,15.0,5.0,7.0,120.0,9.0,201.0,21.0,3.0,15.0,38.0,5.0,106.0,8.0,0,67.5353,72.9265,2012-1314-1166,2012.0,Creighton,1166.0,73.0,Creighton,North Carolina,1314.0,87.0,North Carolina,54.69,42.3929,72.6902,49.6566,33.4483,68.2213,5.0,28.0,0.575,8.0,5.0,29.0,0.58,1.0
423,98.7212,92.2717,103.9704,111.9937,61.1642,68.4696,94.4541,95.7768,105.1724,109.9945,0.644691,0.902702,108.0,17.0,126.0,30.0,325.0,86.0,30.0,51.0,101.0,29.0,103.0,18.0,327.0,79.0,0,61.0407,69.1279,2009-1437-1110,2009.0,American,1110.0,67.0,American,Villanova,1437.0,80.0,Villanova,52.1522,37.4593,64.786,49.7656,35.2354,75.2992,7.0,24.0,0.502,14.0,7.0,26.0,0.561,3.0
324,94.743,87.4378,113.314,112.3509,67.4653,69.5965,98.5585,86.6246,107.6178,111.5648,0.886798,0.947002,37.0,1.0,21.0,30.0,129.0,65.0,85.0,1.0,69.0,25.0,14.0,3.0,119.0,79.0,0,67.864,69.4864,2007-1242-1246,2007.0,Kentucky,1246.0,76.0,Kentucky,Kansas,1242.0,88.0,Kansas,54.1051,35.4839,70.2899,52.8063,39.5548,65.9679,11.0,21.0,0.574,8.0,4.0,30.0,0.568,1.0
1,100.462,95.1414,97.7031,110.8108,71.2794,69.7593,99.0945,96.0457,100.5354,108.2292,0.420619,0.852368,144.0,36.0,216.0,29.0,98.0,162.0,114.0,56.0,168.0,42.0,189.0,28.0,104.0,171.0,0,71.2762,69.7639,2002-1104-1194,2002.0,Florida Atlantic,1194.0,78.0,Florida Atlantic,Alabama,1104.0,86.0,Alabama,45.0355,33.9114,66.7785,50.6579,30.8677,73.5782,11.0,19.0,0.522,15.0,7.0,26.0,0.637,2.0
404,91.7989,87.5401,112.273,112.2406,71.2014,67.3593,91.7102,91.6882,111.6704,111.6104,0.910139,0.945746,14.0,3.0,27.0,28.0,21.0,127.0,9.0,8.0,18.0,19.0,11.0,3.0,15.0,133.0,0,72.4474,67.4715,2009-1163-1281,2009.0,Missouri,1281.0,75.0,Missouri,Connecticut,1163.0,82.0,Connecticut,52.725,35.302,67.1642,51.3597,34.0909,67.8279,6.0,28.0,0.603,3.0,4.0,27.0,0.592,1.0
471,88.795,89.2475,118.8778,106.1109,68.3847,59.9,91.0977,91.6915,116.1563,107.2686,0.966278,0.879777,5.0,7.0,1.0,86.0,119.0,342.0,9.0,15.0,4.0,60.0,1.0,21.0,68.0,345.0,0,69.9189,59.0766,2010-1320-1242,2010.0,Kansas,1242.0,67.0,Kansas,Northern Iowa,1320.0,69.0,Northern Iowa,52.6999,40.4321,69.9196,47.5046,35.3566,75.814,2.0,32.0,0.544,1.0,4.0,28.0,0.588,9.0
396,92.127,95.4874,111.6797,106.6808,69.1489,69.0172,95.5894,100.4832,110.0735,105.3778,0.901443,0.781554,16.0,44.0,34.0,91.0,85.0,90.0,44.0,126.0,40.0,109.0,14.0,54.0,51.0,96.0,0,70.7989,69.0578,2008-1437-1155,2008.0,Clemson,1155.0,69.0,Clemson,Villanova,1437.0,75.0,Villanova,49.7167,37.5354,62.2496,47.7863,34.4239,72.6692,9.0,24.0,0.578,5.0,12.0,20.0,0.544,12.0
