,game_id,t1_name,t2_name,t1_rpi,t2_rpi,t1_pyth,t2_pyth,t1_seed,t2_seed,prob_lose,prob_win
216,2016-1458-1143,Wisconsin,California,0.584,0.616,0.839077,0.876402,7.0,4.0,0.573863998673,0.426136001327
217,2016-1425-1143,USC,California,0.579,0.616,0.794437,0.876402,8.0,4.0,0.620205497378,0.379794502622
218,2016-1344-1143,Providence,California,0.586,0.616,0.799206,0.876402,9.0,4.0,0.612677911865,0.387322088135
219,2016-1338-1143,Pittsburgh,California,0.578,0.616,0.802472,0.876402,10.0,4.0,0.612782434902,0.387217565098
220,2016-1276-1143,Michigan,California,0.574,0.616,0.777853,0.876402,11.0,4.0,0.6381873915,0.3618126085
221,2016-1409-1143,Tulsa,California,0.571,0.616,0.770262,0.876402,11.0,4.0,0.646576957976,0.353423042024
222,2016-1151-1143,Chattanooga,California,0.579,0.616,0.656214,0.876402,12.0,4.0,0.742775755011,0.257224244989
223,2016-1392-1143,Stony Brook,California,0.572,0.616,0.698047,0.876402,13.0,4.0,0.710969886473,0.289030113527
224,2016-1372-1143,Stephen F. Austin,California,0.571,0.616,0.834675,0.876402,14.0,4.0,0.583799424696,0.416200575304
225,2016-1451-1143,Weber St.,California,0.538,0.616,0.571126,0.876402,15.0,4.0,0.81496953611,0.18503046389
226,2016-1192-1143,Fairleigh Dickinson,California,0.48,0.616,0.290502,0.876402,16.0,4.0,0.939389011779,0.0606109882214
227,2016-1195-1143,Florida Gulf Coast,California,0.475,0.616,0.469004,0.876402,16.0,4.0,0.882187749366,0.117812250634
228,2016-1242-1143,Kansas,California,0.677,0.616,0.950266,0.876402,1.0,4.0,0.420042154607,0.579957845393
229,2016-1437-1143,Villanova,California,0.653,0.616,0.935227,0.876402,2.0,4.0,0.445504279837,0.554495720163
230,2016-1274-1143,Miami FL,California,0.636,0.616,0.897133,0.876402,3.0,4.0,0.491951444802,0.508048555198
231,2016-1314-1268,North Carolina,Maryland,0.645,0.618,0.9407,0.872585,1.0,5.0,0.440182862092,0.559817137908
232,2016-1462-1268,Xavier,Maryland,0.639,0.618,0.894669,0.872585,2.0,5.0,0.489961797223,0.510038202777
233,2016-1452-1268,West Virginia,Maryland,0.631,0.618,0.923627,0.872585,3.0,5.0,0.463646669624,0.536353330376
234,2016-1246-1268,Kentucky,Maryland,0.626,0.618,0.919899,0.872585,4.0,5.0,0.469636671527,0.530363328473
235,2016-1231-1268,Indiana,Maryland,0.602,0.618,0.895934,0.872585,5.0,5.0,0.504738755709,0.495261244291
236,2016-1323-1268,Notre Dame,Maryland,0.589,0.618,0.8132,0.872585,6.0,5.0,0.594536077639,0.405463922361
237,2016-1458-1268,Wisconsin,Maryland,0.584,0.618,0.839077,0.872585,7.0,5.0,0.57070478919,0.42929521081
238,2016-1425-1268,USC,Maryland,0.579,0.618,0.794437,0.872585,8.0,5.0,0.617160649622,0.382839350378
239,2016-1344-1268,Providence,Maryland,0.586,0.618,0.799206,0.872585,9.0,5.0,0.609610701749,0.390389298251
240,2016-1338-1268,Pittsburgh,Maryland,0.578,0.618,0.802472,0.872585,10.0,5.0,0.609715525236,0.390284474764
241,2016-1276-1268,Michigan,Maryland,0.574,0.618,0.777853,0.872585,11.0,5.0,0.635201911443,0.364798088557
242,2016-1409-1268,Tulsa,Maryland,0.571,0.618,0.770262,0.872585,11.0,5.0,0.643622046644,0.356377953356
243,2016-1151-1268,Chattanooga,Maryland,0.579,0.618,0.656214,0.872585,12.0,5.0,0.740302097542,0.259697902458
244,2016-1392-1268,Stony Brook,Maryland,0.572,0.618,0.698047,0.872585,13.0,5.0,0.708310475605,0.291689524395
245,2016-1372-1268,Stephen F. Austin,Maryland,0.571,0.618,0.834675,0.872585,14.0,5.0,0.580660048915,0.419339951085
246,2016-1451-1268,Weber St.,Maryland,0.538,0.618,0.571126,0.872585,15.0,5.0,0.813015373603,0.186984626397
247,2016-1192-1268,Fairleigh Dickinson,Maryland,0.48,0.618,0.290502,0.872585,16.0,5.0,0.938649961963,0.0613500380366
248,2016-1195-1268,Florida Gulf Coast,Maryland,0.475,0.618,0.469004,0.872585,16.0,5.0,0.880839699327,0.119160300673
249,2016-1242-1268,Kansas,Maryland,0.677,0.618,0.950266,0.872585,1.0,5.0,0.416901296232,0.583098703768
250,2016-1437-1268,Villanova,Maryland,0.653,0.618,0.935227,0.872585,2.0,5.0,0.442318236165,0.557681763835
251,2016-1274-1268,Miami FL,Maryland,0.636,0.618,0.897133,0.872585,3.0,5.0,0.488726001982,0.511273998018
252,2016-1143-1268,California,Maryland,0.616,0.618,0.876402,0.872585,4.0,5.0,0.518781999686,0.481218000314
253,2016-1314-1112,North Carolina,Arizona,0.645,0.6,0.9407,0.89262,1.0,6.0,0.453471035468,0.546528964532
254,2016-1462-1112,Xavier,Arizona,0.639,0.6,0.894669,0.89262,2.0,6.0,0.503401407524,0.496598592476
255,2016-1452-1112,West Virginia,Arizona,0.631,0.6,0.923627,0.89262,3.0,6.0,0.477039579261,0.522960420739
256,2016-1246-1112,Kentucky,Arizona,0.626,0.6,0.919899,0.89262,4.0,6.0,0.483046777834,0.516953222166
257,2016-1231-1112,Indiana,Arizona,0.602,0.6,0.895934,0.89262,5.0,6.0,0.518171902106,0.481828097894
258,2016-1323-1112,Notre Dame,Arizona,0.589,0.6,0.8132,0.89262,6.0,6.0,0.607427966242,0.392572033758
259,2016-1458-1112,Wisconsin,Arizona,0.584,0.6,0.839077,0.89262,7.0,6.0,0.583823994458,0.416176005542
260,2016-1425-1112,USC,Arizona,0.579,0.6,0.794437,0.89262,8.0,6.0,0.62978112621,0.37021887379
261,2016-1344-1112,Providence,Arizona,0.586,0.6,0.799206,0.89262,9.0,6.0,0.622327758828,0.377672241172
262,2016-1338-1112,Pittsburgh,Arizona,0.578,0.6,0.802472,0.89262,10.0,6.0,0.622431282561,0.377568717439
263,2016-1276-1112,Michigan,Arizona,0.574,0.6,0.777853,0.89262,11.0,6.0,0.647567277947,0.352432722053
264,2016-1409-1112,Tulsa,Arizona,0.571,0.6,0.770262,0.89262,11.0,6.0,0.655856632929,0.344143367071
265,2016-1151-1112,Chattanooga,Arizona,0.579,0.6,0.656214,0.89262,12.0,6.0,0.7505042341,0.2494957659
266,2016-1392-1112,Stony Brook,Arizona,0.572,0.6,0.698047,0.89262,13.0,6.0,0.719292846774,0.280707153226
267,2016-1372-1112,Stephen F. Austin,Arizona,0.571,0.6,0.834675,0.89262,14.0,6.0,0.593691617712,0.406308382288
268,2016-1451-1112,Weber St.,Arizona,0.538,0.6,0.571126,0.89262,15.0,6.0,0.821051482893,0.178948517107
269,2016-1192-1112,Fairleigh Dickinson,Arizona,0.48,0.6,0.290502,0.89262,16.0,6.0,0.941673984004,0.0583260159961
270,2016-1195-1112,Florida Gulf Coast,Arizona,0.475,0.6,0.469004,0.89262,16.0,6.0,0.886368301631,0.113631698369
271,2016-1242-1112,Kansas,Arizona,0.677,0.6,0.950266,0.89262,1.0,6.0,0.430026524457,0.569973475543
272,2016-1437-1112,Villanova,Arizona,0.653,0.6,0.935227,0.89262,2.0,6.0,0.455618407914,0.544381592086
273,2016-1274-1112,Miami FL,Arizona,0.636,0.6,0.897133,0.89262,3.0,6.0,0.502165089026,0.497834910974
274,2016-1143-1112,California,Arizona,0.616,0.6,0.876402,0.89262,4.0,6.0,0.532187279939,0.467812720061
275,2016-1268-1112,Maryland,Arizona,0.618,0.6,0.872585,0.89262,5.0,6.0,0.535239282713,0.464760717287
276,2016-1314-1234,North Carolina,Iowa,0.645,0.594,0.9407,0.883287,1.0,7.0,0.440653689903,0.559346310097
277,2016-1462-1234,Xavier,Iowa,0.639,0.594,0.894669,0.883287,2.0,7.0,0.490439223601,0.509560776399
278,2016-1452-1234,West Virginia,Iowa,0.631,0.594,0.923627,0.883287,3.0,7.0,0.464121787581,0.535878212419
279,2016-1246-1234,Kentucky,Iowa,0.626,0.594,0.919899,0.883287,4.0,7.0,0.470112547565,0.529887452435
280,2016-1231-1234,Indiana,Iowa,0.602,0.594,0.895934,0.883287,5.0,7.0,0.505216318214,0.494783681786
281,2016-1323-1234,Notre Dame,Iowa,0.589,0.594,0.8132,0.883287,6.0,7.0,0.594996530481,0.405003469519
282,2016-1458-1234,Wisconsin,Iowa,0.584,0.594,0.839077,0.883287,7.0,7.0,0.5711727851,0.4288272149
283,2016-1425-1234,USC,Iowa,0.579,0.594,0.794437,0.883287,8.0,7.0,0.617611934475,0.382388065525
284,2016-1344-1234,Providence,Iowa,0.586,0.594,0.799206,0.883287,9.0,7.0,0.610065263311,0.389934736689
285,2016-1338-1234,Pittsburgh,Iowa,0.578,0.594,0.802472,0.883287,10.0,7.0,0.610170042794,0.389829957206
286,2016-1276-1234,Michigan,Iowa,0.574,0.594,0.777853,0.883287,11.0,7.0,0.635644484881,0.364355515119
287,2016-1409-1234,Tulsa,Iowa,0.571,0.594,0.770262,0.883287,11.0,7.0,0.644060128989,0.355939871011
288,2016-1151-1234,Chattanooga,Iowa,0.579,0.594,0.656214,0.883287,12.0,7.0,0.740669220249,0.259330779751
289,2016-1392-1234,Stony Brook,Iowa,0.572,0.594,0.698047,0.883287,13.0,7.0,0.708705028154,0.291294971846
290,2016-1372-1234,Stephen F. Austin,Iowa,0.571,0.594,0.834675,0.883287,14.0,7.0,0.581125157574,0.418874842426
291,2016-1451-1234,Weber St.,Iowa,0.538,0.594,0.571126,0.883287,15.0,7.0,0.813305627584,0.186694372416
292,2016-1192-1234,Fairleigh Dickinson,Iowa,0.48,0.594,0.290502,0.883287,16.0,7.0,0.938759884785,0.0612401152153
293,2016-1195-1234,Florida Gulf Coast,Iowa,0.475,0.594,0.469004,0.883287,16.0,7.0,0.881040075354,0.118959924646
294,2016-1242-1234,Kansas,Iowa,0.677,0.594,0.950266,0.883287,1.0,7.0,0.417365787366,0.582634212634
295,2016-1437-1234,Villanova,Iowa,0.653,0.594,0.935227,0.883287,2.0,7.0,0.442789541445,0.557210458555
296,2016-1274-1234,Miami FL,Iowa,0.636,0.594,0.897133,0.883287,3.0,7.0,0.48920337917,0.51079662083
297,2016-1143-1234,California,Iowa,0.616,0.594,0.876402,0.883287,4.0,7.0,0.519258918369,0.480741081631
298,2016-1268-1234,Maryland,Iowa,0.618,0.594,0.872585,0.883287,5.0,7.0,0.522319559734,0.477680440266
299,2016-1112-1234,Arizona,Iowa,0.6,0.594,0.89262,0.883287,6.0,7.0,0.509501392454,0.490498607546
300,2016-1314-1160,North Carolina,Colorado,0.645,0.588,0.9407,0.778651,1.0,8.0,0.330554301193,0.669445698807
301,2016-1462-1160,Xavier,Colorado,0.639,0.588,0.894669,0.778651,2.0,8.0,0.376268415933,0.623731584067
302,2016-1452-1160,West Virginia,Colorado,0.631,0.588,0.923627,0.778651,3.0,8.0,0.351847190507,0.648152809493
303,2016-1246-1160,Kentucky,Colorado,0.626,0.588,0.919899,0.778651,4.0,8.0,0.357355158924,0.642644841076
304,2016-1231-1160,Indiana,Colorado,0.602,0.588,0.895934,0.778651,5.0,8.0,0.390239985471,0.609760014529
305,2016-1323-1160,Notre Dame,Colorado,0.589,0.588,0.8132,0.778651,6.0,8.0,0.47938428114,0.52061571886
306,2016-1458-1160,Wisconsin,Colorado,0.584,0.588,0.839077,0.778651,7.0,8.0,0.454989206049,0.545010793951
307,2016-1425-1160,USC,Colorado,0.579,0.588,0.794437,0.778651,8.0,8.0,0.503063651053,0.496936348947
308,2016-1344-1160,Providence,Colorado,0.586,0.588,0.799206,0.778651,9.0,8.0,0.495104397344,0.504895602656
309,2016-1338-1160,Pittsburgh,Colorado,0.578,0.588,0.802472,0.778651,10.0,8.0,0.495214507757,0.504785492243
310,2016-1276-1160,Michigan,Colorado,0.574,0.588,0.777853,0.778651,11.0,8.0,0.522320092786,0.477679907214
311,2016-1409-1160,Tulsa,Colorado,0.571,0.588,0.770262,0.778651,11.0,8.0,0.531423699578,0.468576300422
312,2016-1151-1160,Chattanooga,Colorado,0.579,0.588,0.656214,0.778651,12.0,8.0,0.641591899162,0.358408100838
313,2016-1392-1160,Stony Brook,Colorado,0.572,0.588,0.698047,0.778651,13.0,8.0,0.603945803854,0.396054196146
314,2016-1372-1160,Stephen F. Austin,Colorado,0.571,0.588,0.834675,0.778651,14.0,8.0,0.465112878219,0.534887121781
315,2016-1451-1160,Weber St.,Colorado,0.538,0.588,0.571126,0.778651,15.0,8.0,0.731935439402,0.268064560598
316,2016-1192-1160,Fairleigh Dickinson,Colorado,0.48,0.588,0.290502,0.778651,16.0,8.0,0.905730806356,0.094269193644
317,2016-1195-1160,Florida Gulf Coast,Colorado,0.475,0.588,0.469004,0.778651,16.0,8.0,0.822758112315,0.177241887685
318,2016-1242-1160,Kansas,Colorado,0.677,0.588,0.950266,0.778651,1.0,8.0,0.309861658972,0.690138341028
319,2016-1437-1160,Villanova,Colorado,0.653,0.588,0.935227,0.778651,2.0,8.0,0.332473701611,0.667526298389
320,2016-1274-1160,Miami FL,Colorado,0.636,0.588,0.897133,0.778651,3.0,8.0,0.37510848271,0.62489151729
321,2016-1143-1160,California,Colorado,0.616,0.588,0.876402,0.778651,4.0,8.0,0.403694241696,0.596305758304
322,2016-1268-1160,Maryland,Colorado,0.618,0.588,0.872585,0.778651,5.0,8.0,0.406649902507,0.593350097493
323,2016-1112-1160,Arizona,Colorado,0.6,0.588,0.89262,0.778651,6.0,8.0,0.394327065445,0.605672934555
324,2016-1234-1160,Iowa,Colorado,0.594,0.588,0.883287,0.778651,7.0,8.0,0.406069353402,0.593930646598
325,2016-1314-1163,North Carolina,Connecticut,0.645,0.586,0.9407,0.867767,1.0,9.0,0.420419291569,0.579580708431
326,2016-1462-1163,Xavier,Connecticut,0.639,0.586,0.894669,0.867767,2.0,9.0,0.469838999931,0.530161000069
327,2016-1452-1163,West Virginia,Connecticut,0.631,0.586,0.923627,0.867767,3.0,9.0,0.443664517507,0.556335482493
328,2016-1246-1163,Kentucky,Connecticut,0.626,0.586,0.919899,0.867767,4.0,9.0,0.449612769714,0.550387230286
329,2016-1231-1163,Indiana,Connecticut,0.602,0.586,0.895934,0.867767,5.0,9.0,0.48458567259,0.51541432741
330,2016-1323-1163,Notre Dame,Connecticut,0.589,0.586,0.8132,0.867767,6.0,9.0,0.574959967195,0.425040032805
331,2016-1458-1163,Wisconsin,Connecticut,0.584,0.586,0.839077,0.867767,7.0,9.0,0.550847321362,0.449152678638
332,2016-1425-1163,USC,Connecticut,0.579,0.586,0.794437,0.867767,8.0,9.0,0.597938169076,0.402061830924
333,2016-1344-1163,Providence,Connecticut,0.586,0.586,0.799206,0.867767,9.0,9.0,0.590260814499,0.409739185501
334,2016-1338-1163,Pittsburgh,Connecticut,0.578,0.586,0.802472,0.867767,10.0,9.0,0.590367342376,0.409632657624
335,2016-1276-1163,Michigan,Connecticut,0.574,0.586,0.777853,0.867767,11.0,9.0,0.61632213271,0.38367786729
336,2016-1409-1163,Tulsa,Connecticut,0.571,0.586,0.770262,0.867767,11.0,9.0,0.624920723337,0.375079276663
337,2016-1151-1163,Chattanooga,Connecticut,0.579,0.586,0.656214,0.867767,12.0,9.0,0.724502539591,0.275497460409
338,2016-1392-1163,Stony Brook,Connecticut,0.572,0.586,0.698047,0.867767,13.0,9.0,0.691376001471,0.308623998529
339,2016-1372-1163,Stephen F. Austin,Connecticut,0.571,0.586,0.834675,0.867767,14.0,9.0,0.56090877743,0.43909122257
340,2016-1451-1163,Weber St.,Connecticut,0.538,0.586,0.571126,0.867767,15.0,9.0,0.800447114469,0.199552885531
341,2016-1192-1163,Fairleigh Dickinson,Connecticut,0.48,0.586,0.290502,0.867767,16.0,9.0,0.933839093647,0.0661609063527
342,2016-1195-1163,Florida Gulf Coast,Connecticut,0.475,0.586,0.469004,0.867767,16.0,9.0,0.872113180645,0.127886819355
343,2016-1242-1163,Kansas,Connecticut,0.677,0.586,0.950266,0.867767,1.0,9.0,0.397440919774,0.602559080226
344,2016-1437-1163,Villanova,Connecticut,0.653,0.586,0.935227,0.867767,2.0,9.0,0.422531153822,0.577468846178
345,2016-1274-1163,Miami FL,Connecticut,0.636,0.586,0.897133,0.867767,3.0,9.0,0.468607327507,0.531392672493
346,2016-1143-1163,California,Connecticut,0.616,0.586,0.876402,0.867767,4.0,9.0,0.498632733634,0.501367266366
347,2016-1268-1163,Maryland,Connecticut,0.618,0.586,0.872585,0.867767,5.0,9.0,0.501698675019,0.498301324981
348,2016-1112-1163,Arizona,Connecticut,0.6,0.586,0.89262,0.867767,6.0,9.0,0.488868654957,0.511131345043
349,2016-1234-1163,Iowa,Connecticut,0.594,0.586,0.883287,0.867767,7.0,9.0,0.501097028238,0.498902971762
350,2016-1160-1163,Colorado,Connecticut,0.588,0.586,0.778651,0.867767,8.0,9.0,0.609767312172,0.390232687828
351,2016-1314-1396,North Carolina,Temple,0.645,0.572,0.9407,0.703206,1.0,10.0,0.256493322469,0.743506677531
352,2016-1462-1396,Xavier,Temple,0.639,0.572,0.894669,0.703206,2.0,10.0,0.296501520537,0.703498479463
353,2016-1452-1396,West Virginia,Temple,0.631,0.572,0.923627,0.703206,3.0,10.0,0.274975084359,0.725024915641
354,2016-1246-1396,Kentucky,Temple,0.626,0.572,0.919899,0.703206,4.0,10.0,0.279799151028,0.720200848972
355,2016-1231-1396,Indiana,Temple,0.602,0.572,0.895934,0.703206,5.0,10.0,0.308978429857,0.691021570143
356,2016-1323-1396,Notre Dame,Temple,0.589,0.572,0.8132,0.703206,6.0,10.0,0.391477544115,0.608522455885
357,2016-1458-1396,Wisconsin,Temple,0.584,0.572,0.839077,0.703206,7.0,10.0,0.368390475607,0.631609524393
358,2016-1425-1396,USC,Temple,0.579,0.572,0.794437,0.703206,8.0,10.0,0.414269938787,0.585730061213
359,2016-1344-1396,Providence,Temple,0.586,0.572,0.799206,0.703206,9.0,10.0,0.40656616456,0.59343383544
360,2016-1338-1396,Pittsburgh,Temple,0.578,0.572,0.802472,0.703206,10.0,10.0,0.406672444303,0.593327555697
361,2016-1276-1396,Michigan,Temple,0.574,0.572,0.777853,0.703206,11.0,10.0,0.433089691051,0.566910308949
362,2016-1409-1396,Tulsa,Temple,0.571,0.572,0.770262,0.703206,11.0,10.0,0.442077384506,0.557922615494
363,2016-1151-1396,Chattanooga,Temple,0.579,0.572,0.656214,0.703206,12.0,10.0,0.555689030138,0.444310969862
364,2016-1392-1396,Stony Brook,Temple,0.572,0.572,0.698047,0.703206,13.0,10.0,0.515829057945,0.484170942055
365,2016-1372-1396,Stephen F. Austin,Temple,0.571,0.572,0.834675,0.703206,14.0,10.0,0.377923420489,0.622076579511
366,2016-1451-1396,Weber St.,Temple,0.538,0.572,0.571126,0.703206,15.0,10.0,0.656078825663,0.343921174337
367,2016-1192-1396,Fairleigh Dickinson,Temple,0.48,0.572,0.290502,0.703206,16.0,10.0,0.870342638325,0.129657361675
368,2016-1195-1396,Florida Gulf Coast,Temple,0.475,0.572,0.469004,0.703206,16.0,10.0,0.764327069665,0.235672930335
369,2016-1242-1396,Kansas,Temple,0.677,0.572,0.950266,0.703206,1.0,10.0,0.238783206514,0.761216793486
370,2016-1437-1396,Villanova,Temple,0.653,0.572,0.935227,0.703206,2.0,10.0,0.258148510847,0.741851489153
371,2016-1274-1396,Miami FL,Temple,0.636,0.572,0.897133,0.703206,3.0,10.0,0.295471000615,0.704528999385
372,2016-1143-1396,California,Temple,0.616,0.572,0.876402,0.703206,4.0,10.0,0.321106418698,0.678893581302
373,2016-1268-1396,Maryland,Temple,0.618,0.572,0.872585,0.703206,5.0,10.0,0.323785737146,0.676214262854
374,2016-1112-1396,Arizona,Temple,0.6,0.572,0.89262,0.703206,6.0,10.0,0.312650819747,0.687349180253
375,2016-1234-1396,Iowa,Temple,0.594,0.572,0.883287,0.703206,7.0,10.0,0.323259037858,0.676740962142
376,2016-1160-1396,Colorado,Temple,0.588,0.572,0.778651,0.703206,8.0,10.0,0.426318294572,0.573681705428
377,2016-1163-1396,Connecticut,Temple,0.586,0.572,0.867767,0.703206,9.0,10.0,0.340532639467,0.659467360533
378,2016-1314-1435,North Carolina,Vanderbilt,0.645,0.571,0.9407,0.8642,1.0,11.0,0.409858254904,0.590141745096
379,2016-1462-1435,Xavier,Vanderbilt,0.639,0.571,0.894669,0.8642,2.0,11.0,0.459019727171,0.540980272829
380,2016-1452-1435,West Virginia,Vanderbilt,0.631,0.571,0.923627,0.8642,3.0,11.0,0.432955756642,0.567044243358
381,2016-1246-1435,Kentucky,Vanderbilt,0.626,0.571,0.919899,0.8642,4.0,11.0,0.438873695512,0.561126304488
382,2016-1231-1435,Indiana,Vanderbilt,0.602,0.571,0.895934,0.8642,5.0,11.0,0.473730254595,0.526269745405
383,2016-1323-1435,Notre Dame,Vanderbilt,0.589,0.571,0.8132,0.8642,6.0,11.0,0.564296555469,0.435703444531
384,2016-1458-1435,Wisconsin,Vanderbilt,0.584,0.571,0.839077,0.8642,7.0,11.0,0.540062889468,0.459937110532
385,2016-1425-1435,USC,Vanderbilt,0.579,0.571,0.794437,0.8642,8.0,11.0,0.587437583536,0.412562416464
386,2016-1344-1435,Providence,Vanderbilt,0.586,0.571,0.799206,0.8642,9.0,11.0,0.579700660839,0.420299339161
387,2016-1338-1435,Pittsburgh,Vanderbilt,0.578,0.571,0.802472,0.8642,10.0,11.0,0.57980797977,0.42019202023
388,2016-1276-1435,Michigan,Vanderbilt,0.574,0.571,0.777853,0.8642,11.0,11.0,0.605985293186,0.394014706814
389,2016-1409-1435,Tulsa,Vanderbilt,0.571,0.571,0.770262,0.8642,11.0,11.0,0.614670707666,0.385329292334
390,2016-1151-1435,Chattanooga,Vanderbilt,0.579,0.571,0.656214,0.8642,12.0,11.0,0.715735975959,0.284264024041
391,2016-1392-1435,Stony Brook,Vanderbilt,0.572,0.571,0.698047,0.8642,13.0,11.0,0.682017971011,0.317982028989
392,2016-1372-1435,Stephen F. Austin,Vanderbilt,0.571,0.571,0.834675,0.8642,14.0,11.0,0.550168647492,0.449831352508
393,2016-1451-1435,Weber St.,Vanderbilt,0.538,0.571,0.571126,0.8642,15.0,11.0,0.793408072263,0.206591927737
394,2016-1192-1435,Fairleigh Dickinson,Vanderbilt,0.48,0.571,0.290502,0.8642,16.0,11.0,0.931100315448,0.0688996845522
395,2016-1195-1435,Florida Gulf Coast,Vanderbilt,0.475,0.571,0.469004,0.8642,16.0,11.0,0.867182631413,0.132817368587
396,2016-1242-1435,Kansas,Vanderbilt,0.677,0.571,0.950266,0.8642,1.0,11.0,0.387071608887,0.612928391113
397,2016-1437-1435,Villanova,Vanderbilt,0.653,0.571,0.935227,0.8642,2.0,11.0,0.411954773927,0.588045226073
398,2016-1274-1435,Miami FL,Vanderbilt,0.636,0.571,0.897133,0.8642,3.0,11.0,0.457791926338,0.542208073662
399,2016-1143-1435,California,Vanderbilt,0.616,0.571,0.876402,0.8642,4.0,11.0,0.487760432186,0.512239567814
400,2016-1268-1435,Maryland,Vanderbilt,0.618,0.571,0.872585,0.8642,5.0,11.0,0.4908249679,0.5091750321
401,2016-1112-1435,Arizona,Vanderbilt,0.6,0.571,0.89262,0.8642,6.0,11.0,0.478006273409,0.521993726591
402,2016-1234-1435,Iowa,Vanderbilt,0.594,0.571,0.883287,0.8642,7.0,11.0,0.490223532505,0.509776467495
403,2016-1160-1435,Colorado,Vanderbilt,0.588,0.571,0.778651,0.8642,8.0,11.0,0.599368670197,0.400631329803
404,2016-1163-1435,Connecticut,Vanderbilt,0.586,0.571,0.867767,0.8642,9.0,11.0,0.509699343332,0.490300656668
405,2016-1396-1435,Temple,Vanderbilt,0.572,0.571,0.703206,0.8642,10.0,11.0,0.677386206813,0.322613793187
406,2016-1314-1455,North Carolina,Wichita St.,0.645,0.581,0.9407,0.900386,1.0,11.0,0.453082947889,0.546917052111
407,2016-1462-1455,Xavier,Wichita St.,0.639,0.581,0.894669,0.900386,2.0,11.0,0.503009917343,0.496990082657
408,2016-1452-1455,West Virginia,Wichita St.,0.631,0.581,0.923627,0.900386,3.0,11.0,0.476648912672,0.523351087328
409,2016-1246-1455,Kentucky,Wichita St.,0.626,0.581,0.919899,0.900386,4.0,11.0,0.482655732096,0.517344267904
410,2016-1231-1455,Indiana,Wichita St.,0.602,0.581,0.895934,0.900386,5.0,11.0,0.517780901894,0.482219098106
411,2016-1323-1455,Notre Dame,Wichita St.,0.589,0.581,0.8132,0.900386,6.0,11.0,0.607054470322,0.392945529678
412,2016-1458-1455,Wisconsin,Wichita St.,0.584,0.581,0.839077,0.900386,7.0,11.0,0.583443441903,0.416556558097
413,2016-1425-1455,USC,Wichita St.,0.579,0.581,0.794437,0.900386,8.0,11.0,0.629415922549,0.370584077451
414,2016-1344-1455,Providence,Wichita St.,0.586,0.581,0.799206,0.900386,9.0,11.0,0.621959616212,0.378040383788
415,2016-1338-1455,Pittsburgh,Wichita St.,0.578,0.581,0.802472,0.900386,10.0,11.0,0.622063179573,0.377936820427
416,2016-1276-1455,Michigan,Wichita St.,0.574,0.581,0.777853,0.900386,11.0,11.0,0.647209791037,0.352790208963
417,2016-1409-1455,Tulsa,Wichita St.,0.571,0.581,0.770262,0.900386,11.0,11.0,0.655503081185,0.344496918815
